hospital_id,date,num_modules,num_functional_modules,num_tests,cartridges_used,max_tests_per_machine
9,3 10 2022,4,4,4,4,28
9,4 10 2022,4,4,12,12,28
9,5 10 2022,4,4,8,8,28
9,6 10 2022,4,4,4,4,28
9,7 10 2022,4,4,24,24,28
9,8 10 2022,4,4,36,36,28
9,9 10 2022,4,4,32,32,28
9,11 10 2022,4,4,13,13,28
9,14 10 2022,4,4,4,4,28
9,17 10 2022,4,1,1,1,7
9,18 10 2022,4,4,4,4,28
9,19 10 2022,4,4,4,4,28
9,21 10 2022,4,3,3,3,21
9,24 10 2022,4,3,3,3,21
9,26 10 2022,4,2,2,2,14
9,29 10 2022,4,1,1,1,7
9,1 11 2022,4,4,4,4,28
9,3 11 2022,4,3,4,4,21
9,4 11 2022,4,1,1,1,7
9,9 11 2022,4,4,6,6,28
9,14 11 2022,4,3,3,3,21
9,15 11 2022,4,1,2,2,7
9,21 11 2022,4,4,4,4,28
9,22 11 2022,4,4,4,4,28
9,24 11 2022,4,3,3,3,21
9,28 11 2022,4,4,4,4,28
9,29 11 2022,4,4,6,6,28
9,2 12 2022,4,2,2,2,14
9,5 12 2022,4,3,4,4,21
9,6 12 2022,4,2,2,2,14
9,7 12 2022,4,2,2,2,14
9,9 12 2022,4,2,2,2,14
9,10 12 2022,4,1,1,1,7
9,12 12 2022,4,1,1,1,7
9,13 12 2022,4,1,1,1,7
9,14 12 2022,4,1,1,1,7
9,15 12 2022,4,4,4,4,28
9,19 12 2022,4,4,7,7,28
9,20 12 2022,4,2,2,2,14
9,21 12 2022,4,2,2,2,14
9,22 12 2022,4,2,2,2,14
9,28 12 2022,4,4,6,6,28
9,2 01 2023,4,4,9,9,28
9,3 01 2023,4,3,3,3,21
9,5 01 2023,4,4,6,6,28
9,9 01 2023,4,4,11,11,28
9,11 01 2023,4,4,8,8,28
9,12 01 2023,4,2,2,2,14
9,13 01 2023,4,3,3,3,21
9,16 01 2023,4,4,4,4,28
9,17 01 2023,4,2,2,2,14
9,18 01 2023,4,4,4,4,28
9,20 01 2023,4,4,4,4,28
9,21 01 2023,4,1,1,1,7
9,23 01 2023,4,3,3,3,21
9,24 01 2023,4,4,7,7,28
9,25 01 2023,4,1,1,1,7
9,30 01 2023,4,4,6,6,28
9,31 01 2023,4,3,3,3,21
9,1 02 2023,4,2,2,2,14
9,2 02 2023,4,3,5,5,21
9,6 02 2023,4,3,4,4,21
9,7 02 2023,4,3,3,3,21
9,8 02 2023,4,4,4,4,28
9,10 02 2023,4,4,7,7,28
9,13 02 2023,4,4,7,7,28
9,17 02 2023,4,4,4,4,28
9,18 02 2023,4,4,4,4,28
9,21 02 2023,4,4,8,8,28
9,22 02 2023,4,4,6,6,28
9,28 02 2023,4,4,4,4,28
9,1 03 2023,4,4,10,10,28
9,3 03 2023,4,1,1,1,7
9,6 03 2023,4,2,2,2,14
9,7 03 2023,4,2,2,2,14
9,8 03 2023,4,2,2,2,14
9,9 03 2023,4,4,4,4,28
10,4 12 2021,4,2,2,2,14
10,14 12 2021,4,2,10,10,14
10,15 12 2021,4,2,13,13,14
10,16 12 2021,4,2,16,16,14
10,17 12 2021,4,2,6,6,14
10,20 12 2021,4,2,6,6,14
10,22 12 2021,4,2,6,6,14
10,15 03 2022,4,3,3,3,21
10,17 03 2022,4,2,4,4,14
10,18 03 2022,4,2,16,16,14
10,19 03 2022,4,2,10,10,14
10,20 03 2022,4,2,10,10,14
10,21 03 2022,4,4,7,7,28
10,22 03 2022,4,2,13,13,14
10,23 03 2022,4,1,1,1,7
10,27 03 2022,4,2,2,2,14
10,28 03 2022,4,2,12,12,14
10,29 03 2022,4,2,3,3,14
10,2 04 2022,4,1,1,1,7
10,5 04 2022,4,1,1,1,7
10,7 04 2022,4,1,1,1,7
10,13 04 2022,4,4,4,4,28
10,14 04 2022,4,4,7,7,28
10,15 04 2022,4,3,3,3,21
10,21 04 2022,4,3,3,3,21
10,27 04 2022,4,3,3,3,21
10,29 04 2022,4,2,2,2,14
10,3 05 2022,4,3,6,6,21
10,4 05 2022,4,2,2,2,14
10,9 05 2022,4,3,3,3,21
10,12 05 2022,4,3,9,9,21
10,16 05 2022,4,1,1,1,7
10,31 05 2022,4,3,4,4,21
10,1 06 2022,4,3,3,3,21
10,8 06 2022,4,2,3,3,14
10,15 06 2022,4,2,2,2,14
10,18 06 2022,4,3,14,14,21
10,21 06 2022,4,3,6,6,21
10,22 06 2022,4,3,3,3,21
10,29 06 2022,4,3,6,6,21
10,30 06 2022,4,3,8,8,21
10,7 07 2022,4,3,6,6,21
10,13 07 2022,4,3,4,4,21
10,18 07 2022,4,3,7,7,21
10,21 07 2022,4,3,9,9,21
10,26 07 2022,4,3,10,10,21
10,27 07 2022,4,3,3,3,21
10,28 07 2022,4,1,1,1,7
10,3 08 2022,4,3,3,3,21
10,5 08 2022,4,3,7,7,21
10,12 08 2022,4,3,10,10,21
10,13 08 2022,4,3,6,6,21
10,19 08 2022,4,3,14,14,21
10,13 09 2022,4,4,12,12,28
10,14 09 2022,4,4,12,12,28
10,15 09 2022,4,4,4,4,28
10,16 09 2022,4,4,9,9,28
10,17 09 2022,4,4,8,8,28
10,19 09 2022,4,4,5,5,28
10,21 09 2022,4,4,5,5,28
10,23 09 2022,4,4,10,10,28
10,24 09 2022,4,4,5,5,28
10,3 10 2022,4,4,5,5,28
10,6 10 2022,4,4,7,7,28
10,1 12 2022,4,4,4,4,28
10,2 12 2022,4,4,4,4,28
10,3 12 2022,4,4,9,9,28
10,7 12 2022,4,2,2,2,14
10,30 12 2022,4,4,6,6,28
10,31 12 2022,4,2,2,2,14
10,1 01 2023,4,4,13,13,28
10,5 01 2023,4,3,3,3,21
10,7 01 2023,4,4,11,11,28
10,8 01 2023,4,4,4,4,28
10,13 01 2023,4,2,6,6,14
10,15 01 2023,4,3,3,3,21
10,16 01 2023,4,4,8,8,28
10,18 01 2023,4,4,5,5,28
10,19 01 2023,4,4,8,8,28
10,20 01 2023,4,4,5,5,28
10,21 01 2023,4,3,3,3,21
10,26 01 2023,4,4,8,8,28
10,27 01 2023,4,4,16,16,28
10,28 01 2023,4,4,7,7,28
10,31 03 2023,4,2,2,2,14
11,9 03 2022,4,3,6,6,21
11,11 03 2022,4,3,15,15,21
11,12 03 2022,4,3,9,9,21
11,13 03 2022,4,2,2,2,14
11,17 03 2022,4,3,9,9,21
11,18 03 2022,4,3,18,18,21
11,19 03 2022,4,4,17,17,28
11,20 03 2022,4,4,19,19,28
11,21 03 2022,4,4,32,32,28
11,22 03 2022,4,4,27,27,28
11,23 03 2022,4,3,12,12,21
11,24 03 2022,4,3,15,15,21
11,25 03 2022,4,3,11,11,21
11,26 03 2022,4,3,3,3,21
11,27 03 2022,4,3,16,16,21
11,28 03 2022,4,3,18,18,21
11,29 03 2022,4,3,15,15,21
11,30 03 2022,4,3,15,15,21
11,31 03 2022,4,3,15,15,21
11,1 04 2022,4,3,22,22,21
11,2 04 2022,4,3,6,6,21
11,3 04 2022,4,3,11,11,21
11,4 04 2022,4,3,14,14,21
11,5 04 2022,4,3,10,10,21
11,6 04 2022,4,3,18,18,21
11,7 04 2022,4,3,24,24,21
11,8 04 2022,4,3,18,18,21
11,9 04 2022,4,3,6,6,21
11,10 04 2022,4,3,9,9,21
11,11 04 2022,4,3,5,5,21
11,12 04 2022,4,3,7,7,21
11,13 04 2022,4,3,9,9,21
11,14 04 2022,4,3,17,17,21
11,15 04 2022,4,4,13,13,28
11,16 04 2022,4,3,9,9,21
11,17 04 2022,4,3,6,6,21
11,18 04 2022,4,2,2,2,14
11,19 04 2022,4,1,1,1,7
11,20 04 2022,4,2,2,2,14
11,21 04 2022,4,3,11,11,21
11,27 04 2022,4,3,5,5,21
11,28 04 2022,4,1,2,2,7
11,29 04 2022,4,1,1,1,7
11,3 05 2022,4,4,5,5,28
11,6 05 2022,4,3,5,5,21
11,11 05 2022,4,2,2,2,14
11,12 05 2022,4,1,2,2,7
11,13 05 2022,4,4,6,6,28
11,14 05 2022,4,1,1,1,7
11,16 05 2022,4,1,1,1,7
11,17 05 2022,4,4,8,8,28
11,19 05 2022,4,4,4,4,28
11,23 05 2022,4,4,7,7,28
11,24 05 2022,4,4,18,18,28
11,25 05 2022,4,4,13,13,28
11,26 05 2022,4,4,16,16,28
11,27 05 2022,4,4,15,15,28
11,28 05 2022,4,2,2,2,14
11,29 05 2022,4,4,18,18,28
11,30 05 2022,4,4,17,17,28
11,1 06 2022,4,4,17,17,28
11,2 06 2022,4,4,23,23,28
11,3 06 2022,4,4,24,24,28
11,6 06 2022,4,4,20,20,28
11,7 06 2022,4,4,12,12,28
11,8 06 2022,4,4,20,20,28
11,9 06 2022,4,4,22,22,28
11,10 06 2022,4,4,15,15,28
11,12 06 2022,4,1,1,1,7
11,13 06 2022,4,4,20,20,28
11,14 06 2022,4,7,28,28,49
11,15 06 2022,4,7,24,24,49
11,16 06 2022,4,5,18,18,35
11,17 06 2022,4,4,28,28,28
11,18 06 2022,4,4,21,21,28
11,19 06 2022,4,4,8,8,28
11,20 06 2022,4,4,13,13,28
11,21 06 2022,4,4,8,8,28
11,26 06 2022,4,4,12,12,28
11,27 06 2022,4,4,4,4,28
11,28 06 2022,4,4,16,16,28
11,29 06 2022,4,4,11,11,28
11,1 07 2022,4,4,8,8,28
11,4 07 2022,4,3,3,3,21
11,5 07 2022,4,4,4,4,28
11,6 07 2022,4,4,12,12,28
11,7 07 2022,4,4,4,4,28
11,10 07 2022,4,1,1,1,7
11,11 07 2022,4,4,8,8,28
11,12 07 2022,4,4,8,8,28
11,13 07 2022,4,4,5,5,28
11,14 07 2022,4,4,4,4,28
11,15 07 2022,4,4,12,12,28
11,18 07 2022,4,4,5,5,28
11,19 07 2022,4,4,8,8,28
11,20 07 2022,4,4,12,12,28
11,21 07 2022,4,4,9,9,28
11,25 07 2022,4,4,8,8,28
11,26 07 2022,4,4,4,4,28
11,29 07 2022,4,4,8,8,28
11,1 08 2022,4,4,4,4,28
11,2 08 2022,4,1,1,1,7
11,3 08 2022,4,4,15,15,28
11,4 08 2022,4,1,1,1,7
11,6 08 2022,4,4,4,4,28
11,8 08 2022,4,4,16,16,28
11,9 08 2022,4,4,11,11,28
11,10 08 2022,4,4,9,9,28
11,11 08 2022,4,3,4,4,21
11,27 08 2022,4,1,1,1,7
11,31 08 2022,4,4,8,8,28
11,1 09 2022,4,4,13,13,28
11,2 09 2022,4,4,15,15,28
11,5 09 2022,4,4,4,4,28
11,6 09 2022,4,4,4,4,28
11,7 09 2022,4,1,1,1,7
11,8 09 2022,4,4,10,10,28
11,9 09 2022,4,4,9,9,28
11,10 09 2022,4,2,2,2,14
11,12 09 2022,4,4,4,4,28
11,13 09 2022,4,4,9,9,28
11,14 09 2022,4,4,12,12,28
11,15 09 2022,4,4,6,6,28
11,16 09 2022,4,1,1,1,7
11,20 09 2022,4,4,12,12,28
11,21 09 2022,4,4,39,39,28
11,22 09 2022,4,4,39,39,28
11,23 09 2022,4,4,35,35,28
11,24 09 2022,4,4,38,38,28
11,25 09 2022,4,4,42,42,28
11,26 09 2022,4,4,34,34,28
11,27 09 2022,4,4,34,34,28
11,28 09 2022,4,4,23,23,28
11,29 09 2022,4,4,37,37,28
11,30 09 2022,4,3,27,27,21
11,1 10 2022,4,4,31,31,28
11,2 10 2022,4,4,30,30,28
11,3 10 2022,4,4,46,46,28
11,4 10 2022,4,3,34,34,21
11,5 10 2022,4,4,37,37,28
11,6 10 2022,4,4,21,21,28
11,7 10 2022,4,4,53,53,28
11,8 10 2022,4,3,23,23,21
11,9 10 2022,4,4,15,15,28
11,10 10 2022,4,3,17,17,21
11,12 10 2022,4,3,3,3,21
11,13 10 2022,4,4,9,9,28
11,14 10 2022,4,3,16,16,21
11,17 10 2022,4,4,5,5,28
11,18 10 2022,4,4,4,4,28
11,19 10 2022,4,4,16,16,28
11,20 10 2022,4,3,21,21,21
11,21 10 2022,4,2,2,2,14
11,23 10 2022,4,3,6,6,21
11,24 10 2022,4,4,10,10,28
11,25 10 2022,4,3,24,24,21
11,26 10 2022,4,4,19,19,28
11,27 10 2022,4,4,15,15,28
11,28 10 2022,4,4,7,7,28
11,29 10 2022,4,3,21,21,21
11,30 10 2022,4,4,17,17,28
11,31 10 2022,4,3,12,12,21
11,1 11 2022,4,3,12,12,21
11,2 11 2022,4,3,24,24,21
11,3 11 2022,4,3,39,39,21
11,4 11 2022,4,4,29,29,28
11,5 11 2022,4,3,33,33,21
11,6 11 2022,4,3,30,30,21
11,7 11 2022,4,3,15,15,21
11,9 11 2022,4,4,10,10,28
11,10 11 2022,4,4,13,13,28
11,11 11 2022,4,3,18,18,21
11,12 11 2022,4,3,15,15,21
11,13 11 2022,4,4,12,12,28
11,14 11 2022,4,3,5,5,21
11,15 11 2022,4,1,1,1,7
11,16 11 2022,4,4,5,5,28
11,17 12 2022,4,1,2,2,7
11,19 12 2022,4,1,1,1,7
11,20 12 2022,4,1,2,2,7
11,21 12 2022,4,1,1,1,7
11,22 12 2022,4,2,3,3,14
11,27 12 2022,4,1,1,1,7
11,29 12 2022,4,3,7,7,21
11,30 12 2022,4,4,25,25,28
11,31 12 2022,4,3,11,11,21
11,1 01 2023,4,4,7,7,28
11,2 01 2023,4,3,5,5,21
11,3 01 2023,4,2,3,3,14
11,4 01 2023,4,4,7,7,28
11,5 01 2023,4,3,4,4,21
11,6 01 2023,4,2,2,2,14
11,11 01 2023,4,3,4,4,21
11,12 01 2023,4,3,3,3,21
11,13 01 2023,4,4,7,7,28
11,17 01 2023,4,3,3,3,21
11,18 01 2023,4,4,7,7,28
11,19 01 2023,4,4,13,13,28
11,20 01 2023,4,4,13,13,28
11,21 01 2023,4,3,16,16,21
11,22 01 2023,4,3,3,3,21
11,23 01 2023,4,3,15,15,21
11,24 01 2023,4,3,15,15,21
11,25 01 2023,4,3,15,15,21
11,26 01 2023,4,3,3,3,21
11,30 01 2023,4,1,1,1,7
11,31 01 2023,4,3,6,6,21
11,1 02 2023,4,1,1,1,7
11,2 02 2023,4,3,13,13,21
11,3 02 2023,4,4,24,24,28
11,4 02 2023,4,3,9,9,21
11,6 02 2023,4,3,6,6,21
11,7 02 2023,4,3,3,3,21
11,8 02 2023,4,4,16,16,28
11,9 02 2023,4,4,10,10,28
11,10 02 2023,4,3,4,4,21
11,14 02 2023,4,4,16,16,28
11,15 02 2023,4,3,12,12,21
11,16 02 2023,4,4,9,9,28
11,17 02 2023,4,3,12,12,21
11,18 02 2023,4,3,7,7,21
11,19 02 2023,4,3,3,3,21
11,20 02 2023,4,3,15,15,21
11,21 02 2023,4,3,12,12,21
11,22 02 2023,4,3,8,8,21
11,23 02 2023,4,2,2,2,14
11,24 02 2023,4,3,11,11,21
11,25 02 2023,4,2,2,2,14
11,28 02 2023,4,3,6,6,21
11,1 03 2023,4,2,2,2,14
11,3 03 2023,4,1,1,1,7
11,5 03 2023,4,3,3,3,21
11,6 03 2023,4,3,6,6,21
11,7 03 2023,4,3,6,6,21
11,9 03 2023,4,1,1,1,7
11,13 03 2023,4,4,7,7,28
11,14 03 2023,4,3,15,15,21
11,15 03 2023,4,4,12,12,28
11,16 03 2023,4,4,21,21,28
11,17 03 2023,4,4,17,17,28
11,18 03 2023,4,3,22,22,21
11,19 03 2023,4,3,9,9,21
11,20 03 2023,4,3,12,12,21
11,21 03 2023,4,4,16,16,28
11,22 03 2023,4,4,16,16,28
11,23 03 2023,4,4,25,25,28
11,24 03 2023,4,4,25,25,28
11,26 03 2023,4,4,21,21,28
11,27 03 2023,4,4,28,28,28
11,28 03 2023,4,3,21,21,21
11,29 03 2023,4,4,21,21,28
11,30 03 2023,4,4,19,19,28
11,31 03 2023,4,4,21,21,28
11,1 04 2023,4,4,18,18,28
11,3 04 2023,4,4,26,26,28
11,4 04 2023,4,4,17,17,28
11,5 04 2023,4,3,15,15,21
11,6 04 2023,4,4,13,13,28
11,7 04 2023,4,4,19,19,28
11,8 04 2023,4,3,15,15,21
11,9 04 2023,4,3,4,4,21
11,10 04 2023,4,4,17,17,28
11,11 04 2023,4,3,6,6,21
11,12 04 2023,4,4,7,7,28
11,13 04 2023,4,4,7,7,28
11,14 04 2023,4,4,7,7,28
11,17 04 2023,4,4,4,4,28
12,18 04 2020,4,3,3,3,21
12,20 04 2020,4,3,3,3,21
12,21 04 2020,4,1,2,2,7
12,23 04 2020,4,2,2,2,14
12,24 04 2020,4,3,4,4,21
12,28 04 2020,4,3,5,5,21
12,29 04 2020,4,4,8,8,28
12,1 05 2020,4,3,4,4,21
12,4 05 2020,4,3,4,4,21
12,5 05 2020,4,3,5,5,21
12,7 05 2020,4,3,3,3,21
12,13 05 2020,4,3,4,4,21
12,16 05 2020,4,3,5,5,21
12,19 05 2020,4,3,12,12,21
12,20 05 2020,4,3,3,3,21
12,21 05 2020,4,3,3,3,21
12,22 05 2020,4,2,3,3,14
12,23 05 2020,4,3,4,4,21
12,24 05 2020,4,2,2,2,14
12,26 05 2020,4,1,1,1,7
12,27 05 2020,4,3,7,7,21
12,29 05 2020,4,3,5,5,21
12,1 06 2020,4,3,5,5,21
12,2 06 2020,4,1,2,2,7
12,5 06 2020,4,3,5,5,21
12,16 06 2020,4,3,6,6,21
12,15 07 2020,4,2,2,2,14
12,16 07 2020,4,3,5,5,21
12,20 07 2020,4,1,1,1,7
12,24 07 2020,4,2,2,2,14
12,28 07 2020,4,3,3,3,21
12,30 07 2020,4,1,1,1,7
12,31 07 2020,4,2,2,2,14
12,3 08 2020,4,1,1,1,7
12,7 08 2020,4,3,6,6,21
12,8 08 2020,4,3,3,3,21
12,10 08 2020,4,3,15,15,21
12,11 08 2020,4,2,2,2,14
12,12 08 2020,4,3,3,3,21
12,13 08 2020,4,2,2,2,14
12,15 08 2020,4,3,3,3,21
12,20 08 2020,4,3,8,8,21
12,22 08 2020,4,1,1,1,7
12,24 08 2020,4,3,5,5,21
12,25 08 2020,4,1,1,1,7
12,26 08 2020,4,3,3,3,21
12,27 08 2020,4,3,3,3,21
12,28 08 2020,4,3,3,3,21
12,7 09 2020,4,3,4,4,21
12,8 09 2020,4,2,2,2,14
12,14 09 2020,4,3,8,8,21
12,15 09 2020,4,1,1,1,7
12,16 09 2020,4,3,5,5,21
12,17 09 2020,4,3,5,5,21
12,19 09 2020,4,3,9,9,21
12,21 09 2020,4,3,4,4,21
12,22 09 2020,4,3,6,6,21
12,23 09 2020,4,3,6,6,21
12,24 09 2020,4,1,1,1,7
12,25 09 2020,4,1,1,1,7
12,29 09 2020,4,1,1,1,7
12,2 10 2020,4,2,2,2,14
12,4 10 2020,4,3,4,4,21
12,6 10 2020,4,2,3,3,14
12,12 10 2020,4,3,3,3,21
12,13 10 2020,4,1,1,1,7
12,14 10 2020,4,3,5,5,21
12,16 10 2020,4,2,2,2,14
12,20 10 2020,4,1,1,1,7
12,24 10 2020,4,3,5,5,21
12,28 10 2020,4,1,1,1,7
12,3 11 2020,4,3,6,6,21
12,4 11 2020,4,3,3,3,21
12,5 11 2020,4,1,1,1,7
12,6 11 2020,4,1,1,1,7
12,7 11 2020,4,2,3,3,14
12,10 11 2020,4,3,6,6,21
12,12 11 2020,4,3,7,7,21
12,13 11 2020,4,1,1,1,7
12,14 11 2020,4,1,1,1,7
12,16 11 2020,4,2,3,3,14
12,20 11 2020,4,1,1,1,7
12,23 11 2020,4,3,6,6,21
12,24 11 2020,4,3,4,4,21
12,26 11 2020,4,1,1,1,7
12,28 11 2020,4,3,3,3,21
12,29 11 2020,4,1,1,1,7
12,30 11 2020,4,2,4,4,14
12,1 12 2020,4,1,1,1,7
12,2 12 2020,4,3,9,9,21
12,5 12 2020,4,3,5,5,21
12,6 12 2020,4,1,1,1,7
12,8 12 2020,4,3,3,3,21
12,9 12 2020,4,2,3,3,14
12,10 12 2020,4,3,3,3,21
12,11 12 2020,4,3,5,5,21
12,16 12 2020,4,3,3,3,21
12,18 12 2020,4,2,4,4,14
12,19 12 2020,4,2,2,2,14
12,21 12 2020,4,1,1,1,7
12,23 12 2020,4,1,1,1,7
12,28 12 2020,4,1,1,1,7
12,30 12 2020,4,2,4,4,14
12,31 12 2020,4,3,4,4,21
12,1 01 2021,4,3,3,3,21
12,3 01 2021,4,3,5,5,21
12,8 01 2021,4,3,7,7,21
12,11 01 2021,4,1,1,1,7
12,13 01 2021,4,2,2,2,14
12,15 01 2021,4,3,3,3,21
12,17 01 2021,4,3,3,3,21
12,18 01 2021,4,1,1,1,7
12,19 01 2021,4,1,1,1,7
12,20 01 2021,4,3,3,3,21
12,21 01 2021,4,2,3,3,14
12,25 01 2021,4,3,4,4,21
12,26 01 2021,4,1,1,1,7
12,27 01 2021,4,3,7,7,21
12,29 01 2021,4,1,1,1,7
12,30 01 2021,4,2,2,2,14
12,3 02 2021,4,3,7,7,21
12,5 02 2021,4,1,1,1,7
12,8 02 2021,4,3,7,7,21
12,10 02 2021,4,3,4,4,21
12,11 02 2021,4,3,6,6,21
12,15 02 2021,4,1,1,1,7
12,17 02 2021,4,3,6,6,21
12,18 02 2021,4,3,5,5,21
12,22 02 2021,4,2,2,2,14
12,23 02 2021,4,1,1,1,7
12,25 02 2021,4,3,3,3,21
12,26 02 2021,4,3,7,7,21
12,3 03 2021,4,1,1,1,7
12,7 03 2021,4,3,5,5,21
12,8 03 2021,4,3,5,5,21
12,11 03 2021,4,1,1,1,7
12,16 03 2021,4,3,4,4,21
12,17 03 2021,4,1,1,1,7
12,19 03 2021,4,2,5,5,14
12,20 03 2021,4,2,3,3,14
12,21 03 2021,4,2,2,2,14
12,22 03 2021,4,2,4,4,14
12,23 03 2021,4,2,3,3,14
12,25 03 2021,4,2,5,5,14
12,26 03 2021,4,1,1,1,7
12,27 03 2021,4,2,2,2,14
12,28 03 2021,4,3,3,3,21
12,29 03 2021,4,3,12,12,21
12,30 03 2021,4,1,1,1,7
12,1 04 2021,4,3,12,12,21
12,2 04 2021,4,3,15,15,21
12,3 04 2021,4,3,7,7,21
12,13 04 2021,4,3,5,5,21
12,16 04 2021,4,3,5,5,21
12,19 04 2021,4,1,1,1,7
12,21 04 2021,4,3,5,5,21
12,23 04 2021,4,3,9,9,21
12,24 04 2021,4,3,3,3,21
12,25 04 2021,4,3,9,9,21
12,27 04 2021,4,3,6,6,21
12,28 04 2021,4,2,2,2,14
12,29 04 2021,4,3,3,3,21
12,30 04 2021,4,1,1,1,7
12,1 05 2021,4,3,3,3,21
12,2 05 2021,4,3,9,9,21
12,4 05 2021,4,1,1,1,7
12,5 05 2021,4,3,7,7,21
12,9 05 2021,4,1,1,1,7
12,10 05 2021,4,3,3,3,21
12,11 05 2021,4,1,1,1,7
12,13 05 2021,4,2,3,3,14
12,17 05 2021,4,3,6,6,21
12,19 05 2021,4,1,1,1,7
12,22 05 2021,4,2,2,2,14
12,23 05 2021,4,4,4,4,28
12,24 05 2021,4,1,1,1,7
12,26 05 2021,4,4,9,9,28
12,27 05 2021,4,4,12,12,28
12,28 05 2021,4,4,14,14,28
12,29 05 2021,4,4,4,4,28
12,30 05 2021,4,4,9,9,28
12,31 05 2021,4,4,16,16,28
12,1 06 2021,4,4,20,20,28
12,2 06 2021,4,4,8,8,28
12,9 07 2021,4,4,10,10,28
12,10 07 2021,4,2,2,2,14
12,13 07 2021,4,2,2,2,14
12,14 07 2021,4,1,2,2,7
12,20 07 2021,4,4,5,5,28
12,22 07 2021,4,4,5,5,28
12,23 07 2021,4,1,1,1,7
12,26 07 2021,4,4,4,4,28
12,28 07 2021,4,4,4,4,28
12,29 07 2021,4,4,4,4,28
12,30 07 2021,4,4,4,4,28
12,2 08 2021,4,3,6,6,21
12,5 08 2021,4,4,5,5,28
12,6 08 2021,4,4,4,4,28
12,7 08 2021,4,3,3,3,21
12,8 08 2021,4,4,9,9,28
12,10 08 2021,4,4,5,5,28
12,11 08 2021,4,4,8,8,28
12,12 08 2021,4,4,9,9,28
12,13 08 2021,4,4,4,4,28
12,15 08 2021,4,2,2,2,14
12,16 08 2021,4,4,4,4,28
12,17 08 2021,4,1,1,1,7
12,18 08 2021,4,1,2,2,7
12,19 08 2021,4,4,10,10,28
12,22 08 2021,4,4,6,6,28
12,24 08 2021,4,3,10,10,21
12,25 08 2021,4,4,15,15,28
12,26 08 2021,4,2,2,2,14
12,27 08 2021,4,1,1,1,7
12,28 08 2021,4,1,1,1,7
12,30 08 2021,4,4,4,4,28
12,31 08 2021,4,3,11,11,21
12,2 09 2021,4,4,8,8,28
12,3 09 2021,4,3,5,5,21
12,4 09 2021,4,3,3,3,21
12,7 09 2021,4,3,5,5,21
12,9 09 2021,4,2,2,2,14
12,11 09 2021,4,3,4,4,21
12,12 09 2021,4,2,2,2,14
12,13 09 2021,4,1,1,1,7
12,14 09 2021,4,3,9,9,21
12,15 09 2021,4,3,3,3,21
12,16 09 2021,4,3,6,6,21
12,17 09 2021,4,3,12,12,21
12,20 09 2021,4,3,6,6,21
12,21 09 2021,4,3,4,4,21
12,22 09 2021,4,3,6,6,21
12,23 09 2021,4,3,9,9,21
12,24 09 2021,4,3,12,12,21
12,25 09 2021,4,3,6,6,21
12,26 09 2021,4,3,6,6,21
12,27 09 2021,4,3,8,8,21
12,29 09 2021,4,3,6,6,21
12,30 09 2021,4,3,4,4,21
12,1 10 2021,4,3,3,3,21
12,2 10 2021,4,3,6,6,21
12,3 10 2021,4,3,4,4,21
12,4 10 2021,4,3,4,4,21
12,5 10 2021,4,3,10,10,21
12,6 10 2021,4,1,1,1,7
12,8 10 2021,4,3,6,6,21
12,11 10 2021,4,3,8,8,21
12,12 10 2021,4,3,3,3,21
12,27 10 2021,4,3,3,3,21
12,28 10 2021,4,3,6,6,21
12,1 11 2021,4,1,1,1,7
12,2 11 2021,4,1,1,1,7
12,3 11 2021,4,3,3,3,21
12,4 11 2021,4,3,9,9,21
12,6 11 2021,4,3,8,8,21
12,7 11 2021,4,3,7,7,21
12,8 11 2021,4,3,3,3,21
12,9 11 2021,4,3,3,3,21
12,10 11 2021,4,3,3,3,21
12,12 11 2021,4,3,3,3,21
12,13 11 2021,4,3,7,7,21
12,15 11 2021,4,3,3,3,21
12,16 11 2021,4,3,6,6,21
12,17 11 2021,4,1,1,1,7
12,19 11 2021,4,3,6,6,21
12,20 11 2021,4,3,6,6,21
12,22 11 2021,4,3,6,6,21
12,23 11 2021,4,2,3,3,14
12,24 11 2021,4,3,4,4,21
12,26 11 2021,4,3,5,5,21
12,27 11 2021,4,3,9,9,21
12,28 11 2021,4,3,7,7,21
12,29 11 2021,4,1,1,1,7
12,30 11 2021,4,3,6,6,21
12,1 12 2021,4,1,1,1,7
12,2 12 2021,4,3,9,9,21
12,5 12 2021,4,3,11,11,21
12,6 12 2021,4,3,9,9,21
12,7 12 2021,4,3,3,3,21
12,8 12 2021,4,3,9,9,21
12,9 12 2021,4,3,6,6,21
12,10 12 2021,4,3,6,6,21
12,11 12 2021,4,1,1,1,7
12,16 12 2021,4,3,9,9,21
12,17 12 2021,4,3,6,6,21
12,26 12 2021,4,3,9,9,21
12,27 12 2021,4,3,3,3,21
12,28 12 2021,4,1,1,1,7
12,29 12 2021,4,1,1,1,7
12,30 12 2021,4,1,1,1,7
12,31 12 2021,4,3,7,7,21
12,1 01 2022,4,3,3,3,21
12,4 01 2022,4,3,6,6,21
12,5 01 2022,4,3,3,3,21
12,6 01 2022,4,3,12,12,21
12,7 01 2022,4,3,9,9,21
12,8 01 2022,4,3,3,3,21
12,9 01 2022,4,3,4,4,21
12,10 01 2022,4,1,1,1,7
12,15 01 2022,4,1,2,2,7
12,17 01 2022,4,3,12,12,21
12,18 01 2022,4,3,3,3,21
12,19 01 2022,4,1,1,1,7
12,20 01 2022,4,3,11,11,21
12,21 01 2022,4,1,1,1,7
